wavfile,transcript,emo,v,a,d,n
MSP-IMPROV-S04H-M02-S-MF03.wav,Presence..,H,4.4,3.4,3.8,4.0
MSP-IMPROV-S04H-M02-T-MF01.wav,The forest completely covered..,H,3.888889,3.259259,3.045455,3.181818
MSP-IMPROV-S04H-M03-P-FM01.wav,he,H,4.333333,3.0,3.833333,4.166667
MSP-IMPROV-S04H-M03-P-FM02.wav,Happy..,H,4.8,2.0,4.0,4.4
MSP-IMPROV-S04H-M03-P-FM03.wav,apparently after screaming,H,4.142857,3.0,3.571429,4.142857
MSP-IMPROV-S04H-M03-P-FM04.wav,i don't,H,4.833333,2.333333,3.833333,4.5
MSP-IMPROV-S04H-M03-P-MF01.wav,Yeah..,H,4.166667,2.5,3.333333,4.166667
MSP-IMPROV-S04H-M03-P-MF02.wav,press,H,4.0,3.0,3.4,3.4
MSP-IMPROV-S04H-M03-P-MF03.wav,Yeah..,H,3.833333,3.666667,3.333333,4.0
MSP-IMPROV-S04H-M03-P-MF04.wav,Bring you something..My brother..,H,2.8,2.8,3.4,3.8
MSP-IMPROV-S04H-M03-P-MF05.wav,How do you OK?.,H,4.4,2.6,4.2,4.4
MSP-IMPROV-S04H-M03-P-MF06.wav,Wake up..,H,4.5,2.5,3.333333,4.833333
MSP-IMPROV-S04H-M03-S-FM01.wav,"Why, what is it?.",A,2.4,3.4,3.0,4.6
MSP-IMPROV-S04H-M03-S-FM02.wav,It's Christmas all have problems..,H,3.666667,3.5,3.333333,3.5
MSP-IMPROV-S04H-M03-S-FM03.wav,What is it?.,X,3.2,4.6,3.0,3.8
MSP-IMPROV-S04H-M03-S-FM04.wav,We have presence..,H,3.2,4.0,2.4,3.0
MSP-IMPROV-S04H-M03-S-FM05.wav,When is it?.,X,2.2,3.8,2.6,3.4
MSP-IMPROV-S04H-M03-S-FM06.wav,Oh..,H,4.0,3.666667,3.333333,4.166667
MSP-IMPROV-S04H-M03-S-FM07.wav,Where do we have presents?.,X,4.2,2.8,3.4,4.0
MSP-IMPROV-S04H-M03-S-MF01.wav,Wake up wake up come on..,X,3.5,2.666667,3.5,3.0
MSP-IMPROV-S04H-M03-S-MF02.wav,Christmas is Christmas Day have you been?.,H,4.6,2.0,3.8,3.6
MSP-IMPROV-S04H-M03-S-MF03.wav,The floor is completely covered..,H,4.4,3.0,3.8,3.8
MSP-IMPROV-S04H-M03-S-MF04.wav,Wake up wake up..,H,3.833333,2.666667,3.833333,2.666667
MSP-IMPROV-S04H-M03-S-MF05.wav,Christmas morning..,H,4.4,3.0,3.8,4.2
MSP-IMPROV-S04H-M03-S-MF06.wav,come on get a says,H,3.666667,3.833333,2.666667,4.0
MSP-IMPROV-S04H-M03-S-MF07.wav,Present..,H,4.0,2.833333,3.666667,3.666667
MSP-IMPROV-S04H-M03-T-MF01.wav,The floor is completely covered..,N,3.575758,3.818182,3.107143,2.892857
MSP-IMPROV-S04H-M04-P-FM01.wav,the,N,2.6,4.2,2.6,3.8
MSP-IMPROV-S04H-M04-S-FM01.wav,It's 6 in the morning why you up so early..,A,1.8,2.8,3.6,2.4
MSP-IMPROV-S04H-M04-S-FM02.wav,How many Presidents I can't wait?.,H,4.5,2.166667,3.833333,3.166667
MSP-IMPROV-S04H-M04-S-MF01.wav,Hey wake up come to the living room room with me..,H,2.6,2.8,3.0,3.4
MSP-IMPROV-S04H-M04-S-MF02.wav,Come on their presence..,H,3.833333,3.0,3.666667,4.166667
MSP-IMPROV-S04H-M04-S-MF03.wav,When I was there earlier..,N,2.833333,3.666667,3.166667,3.833333
MSP-IMPROV-S04H-M04-T-MF01.wav,The floor is completely cover..,N,3.285714,2.666667,3.428571,3.666667
MSP-IMPROV-S04H-M05-P-MF01.wav,"OK..Yeah, tell him I told him..",H,3.833333,3.0,3.333333,4.333333
MSP-IMPROV-S04H-M05-P-MF02.wav,Extra..,N,3.2,4.2,2.8,3.6
MSP-IMPROV-S04H-M05-P-MF03.wav,Very low..,H,3.5,1.833333,4.0,2.833333
MSP-IMPROV-S04H-M05-P-MF04.wav,aie,X,3.5,3.666667,3.166667,4.166667
MSP-IMPROV-S04H-M05-S-FM01.wav,"Oh my God, what's wrong..",N,3.333333,3.0,2.833333,3.833333
MSP-IMPROV-S04H-M05-S-FM02.wav,"Oh, how many presidents..",N,3.0,3.333333,2.5,3.833333
MSP-IMPROV-S04H-M05-S-FM03.wav,Awesome now..,H,3.166667,3.833333,2.666667,4.0
MSP-IMPROV-S04H-M05-S-FM04.wav,i hope,H,3.8,3.4,3.0,4.6
MSP-IMPROV-S04H-M05-S-MF01.wav,Jelly Jelly Jelly Jelly Jelly right now..,H,4.0,1.4,4.0,2.6
MSP-IMPROV-S04H-M05-S-MF02.wav,"Oh my God, there's a present for Christmas..Damn..",H,4.6,2.4,3.6,2.8
MSP-IMPROV-S04H-M05-S-MF03.wav,The floor was completely covered..,H,4.285714,1.571429,4.142857,4.0
MSP-IMPROV-S04H-M05-S-MF04.wav,Dodo dodo dodo wake up..,H,4.333333,1.666667,3.666667,3.666667
MSP-IMPROV-S04H-M05-S-MF05.wav,"It's Christmas morning, there's blood everywhere in Sanik Avenue..",H,4.142857,1.571429,4.142857,3.428571
MSP-IMPROV-S04H-M05-T-MF01.wav,Google is completely covered..,H,4.111111,2.138889,3.777778,3.305556
MSP-IMPROV-S04H-M06-P-FM01.wav,sorry in the bone,H,3.8,2.6,3.2,4.0
MSP-IMPROV-S04H-M06-S-FM01.wav,What?.,N,3.0,3.333333,2.833333,3.5
MSP-IMPROV-S04H-M06-S-FM02.wav,"Hello Hi,.",S,2.0,3.166667,3.0,3.666667
MSP-IMPROV-S04H-M06-S-FM03.wav,What?.,N,3.0,4.0,2.4,5.0
MSP-IMPROV-S04H-M06-S-FM04.wav,"OK, OK, OK, I'm getting up I'm getting up..",N,2.6,4.2,2.6,3.0
MSP-IMPROV-S04H-M06-S-MF01.wav,What's up? It's Christmas?.,H,4.8,1.0,4.4,2.6
MSP-IMPROV-S04H-M06-S-MF02.wav,it's criticism on that,H,5.0,1.0,4.6,2.4
MSP-IMPROV-S04H-M06-S-MF03.wav,Who don't think?.Viku I went down..And the tree..,H,5.0,1.0,4.666667,3.0
MSP-IMPROV-S04H-M06-S-MF04.wav,Presents we gotta go downstairs..,H,3.0,3.4,3.4,3.2
MSP-IMPROV-S04H-M06-T-MF01.wav,What was completely covered?.,H,4.0,4.2,3.6,2.4
MSP-IMPROV-S04N-F01-P-FM01.wav,he did a lot of painting to day an the kids like that,N,3.4,4.2,2.6,3.2
MSP-IMPROV-S04N-F01-P-FM02.wav,"Oh Yeah, but the floor is completely covered with plastic..",N,3.2,4.4,2.8,4.0
MSP-IMPROV-S04N-F01-P-MF01.wav,asked you like how is your first day in tacit,N,3.2,4.6,2.0,4.4
MSP-IMPROV-S04N-F01-S-FM01.wav,Presents we gotta go downstairs..,N,3.2,4.2,3.2,3.6
MSP-IMPROV-S04N-F01-S-FM02.wav,So it wasn't a big deal..,N,3.2,4.4,2.6,4.4
MSP-IMPROV-S04N-F01-S-MF01.wav,How is your first day of teaching?.,H,4.0,3.8,3.4,3.6
MSP-IMPROV-S04N-F01-S-MF02.wav,"Cool, oh..Your old how did you keep the paint from going everywhere?.",H,4.2,3.0,3.2,3.2
MSP-IMPROV-S04N-F01-T-FM01.wav,Where was completely?.,N,2.769231,3.884615,2.52381,3.380952
MSP-IMPROV-S04N-F02-P-FM01.wav,,N,2.6,4.4,2.4,3.4
MSP-IMPROV-S04N-F02-P-MF01.wav,Will you take your kids to school today?.How do you make sure they don't get paid over the floors and stuff?.,N,3.166667,4.333333,2.5,3.0
MSP-IMPROV-S04N-F02-S-FM01.wav,"I'll be working in the art project, you know just little finger painting..",N,3.0,4.0,3.0,3.833333
MSP-IMPROV-S04N-F02-S-FM02.wav,"Oh, no well, you see..",N,3.0,3.8,2.8,3.2
MSP-IMPROV-S04N-F02-S-FM03.wav,We lay down some tarps and it kept all the paint off the floor..,N,3.0,3.4,3.4,3.4
MSP-IMPROV-S04N-F02-S-MF01.wav,So would you take your kids school today?.,N,2.666667,4.5,2.666667,2.833333
MSP-IMPROV-S04N-F02-S-MF02.wav,"Oh, how do you make sure the painting and get all over the floor?.",N,2.777778,3.555556,3.25,2.555556
MSP-IMPROV-S04N-F02-S-MF03.wav,OK..,H,3.8,3.2,3.4,4.0
MSP-IMPROV-S04N-F02-S-MF04.wav,So what did your kids today..,X,3.833333,4.0,3.0,3.0
MSP-IMPROV-S04N-F02-S-MF05.wav,"OK, well. How do you make sure you didn't get paint all over the floor?.",N,3.0,3.8,3.0,4.2
MSP-IMPROV-S04N-F02-T-FM01.wav,The floor was completely covered..,N,2.517241,3.482759,3.0,3.833333
MSP-IMPROV-S04N-F03-P-FM01.wav,"OK, so bad..",N,3.166667,3.666667,2.833333,3.833333
MSP-IMPROV-S04N-F03-P-MF01.wav,OK..,N,3.166667,4.833333,3.0,4.666667
MSP-IMPROV-S04N-F03-S-FM01.wav,"Oh yeah, middle class are precious..",H,4.285714,2.285714,3.714286,4.0
MSP-IMPROV-S04N-F03-S-FM02.wav,Out today on that is great project with macaroni art in pain..,H,4.2,3.0,3.6,4.4
MSP-IMPROV-S04N-F03-S-FM03.wav,"Yeah, they just finger painting so..",N,3.6,3.6,3.2,4.0
MSP-IMPROV-S04N-F03-S-FM04.wav,"It was a bit of a mess, I mean?.",N,2.4,3.8,3.0,4.4
MSP-IMPROV-S04N-F03-S-MF01.wav,So Alan what did you do today?.,N,2.6,3.6,2.8,2.0
MSP-IMPROV-S04N-F03-S-MF02.wav,"Oh, that sounds like fun in kinda messing with a bunch of 5 year olds..",H,4.0,3.0,3.6,4.6
MSP-IMPROV-S04N-F03-S-MF03.wav,How did you keep them from getting it all over the floor?.,N,3.0,4.125,3.25,4.0
MSP-IMPROV-S04N-F03-T-FM01.wav,The floor was completely covered..,N,2.117647,3.235294,3.344828,3.586207
MSP-IMPROV-S04N-F04-P-FM01.wav,i i i get,H,4.4,3.0,3.4,4.8
MSP-IMPROV-S04N-F04-P-FM02.wav,I like you something OK..,N,3.8,4.2,2.8,4.2
MSP-IMPROV-S04N-F04-P-MF01.wav,he,H,3.166667,3.666667,3.166667,4.166667
MSP-IMPROV-S04N-F04-S-FM01.wav,How long will painting?.,H,4.6,3.8,3.4,4.6
MSP-IMPROV-S04N-F04-S-FM02.wav,"Oh, we like when across and we all in painting..",H,4.4,4.0,3.6,4.0
MSP-IMPROV-S04N-F04-S-MF01.wav,Our house key chain every little thing?.,H,4.6,3.8,3.4,3.2
MSP-IMPROV-S04N-F04-S-MF02.wav,the forest on the recovered,H,4.0,4.2,3.8,5.0
MSP-IMPROV-S04N-F04-T-FM01.wav,Is completely covered?.,N,3.36,3.92,2.68,3.88
MSP-IMPROV-S04N-F05-P-FM01.wav,In newspaper..,H,4.4,3.6,3.2,3.6
MSP-IMPROV-S04N-F05-S-FM01.wav,Sorry I had the kids pants with you get some to shut up for a couple hours..,N,2.5,4.166667,2.833333,3.833333
MSP-IMPROV-S04N-F05-S-FM02.wav,"No, the floor was completely covered..",N,2.8,3.4,3.4,3.8
MSP-IMPROV-S04N-F05-S-FM03.wav,"Yeah, they were actually quiet today coz I got them to paint..",N,3.166667,4.0,3.166667,3.666667
MSP-IMPROV-S04N-F05-S-FM04.wav,The newspaper..,N,3.2,3.8,3.2,4.6
MSP-IMPROV-S04N-F05-S-MF01.wav,So how did you take some with shapes or?.,N,3.4,4.2,2.6,4.2
MSP-IMPROV-S04N-F05-S-MF02.wav,On the floor..,N,2.8,3.8,3.8,4.6
MSP-IMPROV-S04N-F05-S-MF03.wav,So what do you do to teach the children?.,N,3.2,3.6,3.4,4.0
MSP-IMPROV-S04N-F05-S-MF04.wav,And that works at making a mess..,N,3.2,3.6,3.2,4.2
MSP-IMPROV-S04N-F05-T-FM01.wav,The floor was completely covered..,N,2.95,3.3,2.75,3.75
MSP-IMPROV-S04N-F06-P-FM01.wav,Do you know the muffin man?.,X,3.333333,3.833333,3.166667,3.666667
MSP-IMPROV-S04N-F06-P-FM02.wav,but most men,H,3.4,3.8,3.2,4.2
MSP-IMPROV-S04N-F06-P-FM03.wav,well i got a satisfactory but in said suitor,H,4.4,2.8,3.2,3.8
MSP-IMPROV-S04N-F06-P-FM04.wav,Stand back..OK..,N,3.6,2.6,3.2,4.4
MSP-IMPROV-S04N-F06-S-FM01.wav,Oh my goodness..,X,2.8,3.6,3.0,4.0
MSP-IMPROV-S04N-F06-S-FM02.wav,What a day?.,N,2.8,3.8,3.2,4.0
MSP-IMPROV-S04N-F06-S-FM03.wav,You would not believe those little buggers today..,A,2.4,3.0,3.0,2.6
MSP-IMPROV-S04N-F06-S-FM04.wav,"Well, we were supposed to do with art project day, yeah, yeah, they decided that instead of an art project. We were going to have PE with the paint..",H,3.2,3.2,3.8,3.6
MSP-IMPROV-S04N-F06-S-FM05.wav,Dodge ball..,H,3.2,3.0,3.2,4.2
MSP-IMPROV-S04N-F06-S-FM06.wav,It could've been quite a disaster..,N,3.6,3.8,3.6,4.6
MSP-IMPROV-S04N-F06-S-MF01.wav,"Yeah, what happened, Oh my gosh, how are your students?.",N,3.285714,3.285714,3.428571,3.428571
MSP-IMPROV-S04N-F06-S-MF02.wav,Oh my God..,H,3.833333,3.833333,3.166667,4.166667
MSP-IMPROV-S04N-F06-S-MF03.wav,How did you how did you make sure they didn't completely ruin the floor and everything around?.,N,2.125,2.375,3.75,3.5
MSP-IMPROV-S04N-F06-S-MF04.wav,OK..,H,3.714286,3.0,3.714286,4.142857
MSP-IMPROV-S04N-F06-S-MF05.wav,Oh my.,N,2.8,4.0,2.4,3.6
MSP-IMPROV-S04N-F06-T-FM01.wav,The floor was completely covered..,N,3.0,3.730769,2.730769,3.5
MSP-IMPROV-S04N-M01-P-FM01.wav,as a male in first if he in,N,3.285714,4.571429,2.285714,3.857143
MSP-IMPROV-S04N-M01-P-FM02.wav,I don't..,N,2.8,4.8,2.4,3.4
MSP-IMPROV-S04N-M01-P-MF01.wav,a temple be covered,N,2.666667,4.833333,2.166667,3.333333
MSP-IMPROV-S04N-M01-S-FM01.wav,So how was your first day of teaching?.,N,3.0,4.6,3.2,3.6
MSP-IMPROV-S04N-M01-S-FM02.wav,"I mean, those kids are pretty hyper didn't get everywhere..",N,3.0,3.2,3.2,3.6
MSP-IMPROV-S04N-M01-S-FM03.wav,That's good..,N,3.6,4.0,3.2,3.4
MSP-IMPROV-S04N-M01-S-MF01.wav,How is great the kids are awesome? We did some painting class?.,H,3.0,3.4,2.6,2.8
MSP-IMPROV-S04N-M01-T-MF01.wav,It was complete..,N,2.777778,3.481481,3.045455,3.272727
MSP-IMPROV-S04N-M02-P-MF01.wav,04..,N,2.8,4.2,2.2,2.8
MSP-IMPROV-S04N-M02-S-FM01.wav,So what you doing today?.,N,2.833333,3.666667,2.5,3.5
MSP-IMPROV-S04N-M02-S-FM02.wav,00..Did they get stuff everywhere?.,N,2.875,3.5,3.125,3.625
MSP-IMPROV-S04N-M02-S-MF01.wav,Art stuff..,N,2.8,4.0,2.8,3.2
MSP-IMPROV-S04N-M02-S-MF02.wav,"Oh, well, the floor is completely covered..",N,3.0,4.2,2.6,3.6
MSP-IMPROV-S04N-M02-S-MF03.wav,I'm really smart stuff nothing really to much..,N,3.0,4.0,2.571429,3.857143
MSP-IMPROV-S04N-M02-T-MF01.wav,the forest the covered,N,2.869565,3.565217,2.777778,3.388889
MSP-IMPROV-S04N-M03-S-FM01.wav,Phone you don't you stop eating right..,N,3.0,3.714286,3.285714,4.428571
MSP-IMPROV-S04N-M03-S-FM02.wav,Will do today?.,N,3.2,3.6,3.2,4.4
MSP-IMPROV-S04N-M03-S-FM03.wav,No way..,H,4.2,3.2,3.6,3.8
MSP-IMPROV-S04N-M03-S-FM04.wav,It sounds like it a message..,H,3.6,3.8,2.8,4.4
MSP-IMPROV-S04N-M03-S-MF01.wav,I will we did like I like a painting today..,N,3.166667,4.166667,3.166667,3.833333
MSP-IMPROV-S04N-M03-S-MF02.wav,"Yeah, no..Bing everything everywhere you know..",N,3.6,4.2,3.0,3.8
MSP-IMPROV-S04N-M03-T-MF01.wav,The flowers completely covered..,H,3.545455,3.727273,2.964286,3.928571
MSP-IMPROV-S04N-M04-P-FM01.wav,Sorry..,N,2.8,4.0,2.2,3.6
MSP-IMPROV-S04N-M04-P-FM02.wav,Should ask about the painting or?.,N,3.0,4.2,2.6,2.4
MSP-IMPROV-S04N-M04-P-FM03.wav,OK..,N,3.0,4.0,2.166667,4.666667
MSP-IMPROV-S04N-M04-P-FM04.wav,that's like a,N,3.285714,4.428571,2.571429,4.0
MSP-IMPROV-S04N-M04-S-FM01.wav,It's so great to see you again and I know your teacher now are just curious but what did you do today with the kids?.,H,4.2,3.2,3.4,3.2
MSP-IMPROV-S04N-M04-S-FM02.wav,Um listen so great to see you again. I know you're a teacher now aren't you just curious but what to do today with the kids..,N,3.5,3.875,3.25,2.375
MSP-IMPROV-S04N-M04-S-FM03.wav,aha must have been mathews's it,H,4.166667,3.666667,3.166667,2.833333
MSP-IMPROV-S04N-M04-S-MF01.wav,"Now it's great that they re fingerprinted but it's OK, the Florida get hurt..",N,3.8,3.8,3.0,3.4
MSP-IMPROV-S04N-M04-T-MF01.wav,The floor is completely covered..,N,2.826087,3.26087,2.913043,3.565217
MSP-IMPROV-S04N-M05-P-FM01.wav,only the part i,N,3.0,4.6,2.6,3.8
MSP-IMPROV-S04N-M05-P-FM02.wav,OK..,H,4.4,2.2,3.4,4.6
MSP-IMPROV-S04N-M05-P-FM03.wav,I really.,N,3.333333,4.0,2.833333,4.666667
MSP-IMPROV-S04N-M05-P-FM04.wav,Oh yeah..,H,4.6,2.8,3.6,5.0
MSP-IMPROV-S04N-M05-P-FM05.wav,I said the wall and floors..,H,3.8,3.0,3.6,3.6
MSP-IMPROV-S04N-M05-P-MF01.wav,"Yep, no, I didn't..",H,4.666667,2.5,3.666667,4.666667
MSP-IMPROV-S04N-M05-S-FM01.wav,What do you like over the walls in the floor?.,N,3.0,4.0,3.0,4.6
MSP-IMPROV-S04N-M05-S-FM02.wav,In pain..,N,2.833333,3.666667,2.833333,3.666667
MSP-IMPROV-S04N-M05-S-FM03.wav,Over the wall and the floors..,N,2.4,3.8,3.2,3.8
MSP-IMPROV-S04N-M05-S-FM04.wav,in pain,N,3.166667,3.166667,3.166667,3.333333
MSP-IMPROV-S04N-M05-S-FM05.wav,OK..,H,3.833333,3.5,3.333333,3.666667
MSP-IMPROV-S04N-M05-S-MF01.wav,"Well, I haven't taken specific color and they use that color to paint a specific shape..",N,2.833333,4.0,3.166667,3.5
MSP-IMPROV-S04N-M05-S-MF02.wav,"No, no, the floor was completely covered..",N,2.833333,3.5,3.0,4.0
MSP-IMPROV-S04N-M05-S-MF03.wav,Well today is having finger paint with the colors..,N,2.833333,3.666667,3.166667,4.333333
MSP-IMPROV-S04N-M05-S-MF04.wav,"Well, you know, I put some stuff on the wall apatar button..",N,3.0,3.833333,3.0,4.166667
MSP-IMPROV-S04N-M05-T-MF01.wav,The floor was completely covered..,N,2.83871,3.903226,2.806452,3.83871
MSP-IMPROV-S04N-M06-P-FM01.wav,"Pictures of Baker, the bread pudding making now..",H,4.0,3.666667,2.833333,3.5
MSP-IMPROV-S04N-M06-P-FM02.wav,muffin,H,3.8,3.6,3.2,4.2
MSP-IMPROV-S04N-M06-P-FM03.wav,the sinew the of men he who was under lane,H,4.0,3.666667,3.333333,3.166667
MSP-IMPROV-S04N-M06-P-FM04.wav,oh,H,4.666667,3.333333,3.333333,3.833333
MSP-IMPROV-S04N-M06-P-MF01.wav,but,H,4.166667,3.333333,3.5,4.333333
MSP-IMPROV-S04N-M06-S-FM01.wav,Sir..,X,3.6,3.2,3.8,4.4
MSP-IMPROV-S04N-M06-S-FM02.wav,Tell me about it..,H,4.0,3.5,3.166667,4.0
MSP-IMPROV-S04N-M06-S-FM03.wav,Are you you and you might be surprised? When I believe?.,H,4.0,3.333333,3.166667,4.166667
MSP-IMPROV-S04N-M06-S-FM04.wav,Yes..,H,4.857143,2.285714,4.142857,4.285714
MSP-IMPROV-S04N-M06-S-FM05.wav,"Yes..00. Gosh, Oh, well, I would've giving been be there that's just great..",H,4.5,2.5,3.833333,4.166667
MSP-IMPROV-S04N-M06-S-FM06.wav,"Yeah, I could imagine it is there any?.People like me..",H,3.666667,2.666667,3.666667,4.5
MSP-IMPROV-S04N-M06-S-FM07.wav,"OK, that makes sense, but you gotta clean up..",N,3.166667,3.333333,3.5,3.833333
MSP-IMPROV-S04N-M06-S-FM08.wav,"That is awesome, I wish I could've been there, I wish I could've been in that class..",H,4.333333,2.833333,3.666667,4.5
MSP-IMPROV-S04N-M06-S-MF01.wav,That was interesting day today..,H,3.714286,2.571429,3.571429,4.142857
MSP-IMPROV-S04N-M06-S-MF02.wav,"No, I..They had a lot of fun with that wake painting day..",H,4.333333,2.666667,4.166667,4.0
MSP-IMPROV-S04N-M06-S-MF03.wav,"Yeah, yeah, kindergarten students you can imagine it's up quite an ordeal..Is great?.",H,4.5,2.666667,4.0,4.5
MSP-IMPROV-S04N-M06-S-MF04.wav,"There is there is I mean, it was, it was bad. But we had the chance to come clean it up wasn't a huge deal, but Oh my Gosh was it..",H,4.5,2.333333,4.0,4.5
MSP-IMPROV-S04N-M06-T-MF01.wav,The floor was completely covered..,N,3.393939,3.515152,3.030303,3.939394
MSP-IMPROV-S04S-F01-P-FM01.wav,for a complete covered,N,2.833333,4.166667,2.333333,3.5
MSP-IMPROV-S04S-F01-P-MF01.wav,in lispasian hearty,N,3.0,4.0,2.5,4.0
MSP-IMPROV-S04S-F01-S-FM01.wav,My Friend House got broken into the other day and why Robert and he was shot..Bad..,S,1.333333,3.0,2.0,2.0
MSP-IMPROV-S04S-F01-S-FM02.wav,"Well, I Mean II went to the scene of the crime..",S,1.6,3.0,2.4,3.4
MSP-IMPROV-S04S-F01-S-FM03.wav,Everybody was right there..,S,1.0,3.2,3.8,1.4
MSP-IMPROV-S04S-F01-S-MF01.wav,How are you coping with the death of your friend?.,S,2.142857,4.428571,2.428571,3.0
MSP-IMPROV-S04S-F01-S-MF02.wav,When you tell me about.about what happen when you found out maybe we can figure out a way for you to deal with it better..,N,2.6,4.0,3.0,3.0
MSP-IMPROV-S04S-F01-S-MF03.wav,"So I know what I know this is hard, but we know if you have..You through this, it'll be it'll get better..",S,2.0,3.571429,3.0,3.285714
MSP-IMPROV-S04S-F01-T-FM01.wav,The floor with completely covered..,S,2.03125,3.09375,3.185185,3.148148
MSP-IMPROV-S04S-F02-P-FM01.wav,Robbery..,N,2.8,4.2,2.0,4.0
MSP-IMPROV-S04S-F02-P-MF01.wav,I'm gonna be like their voices..,X,3.6,3.4,3.2,4.4
MSP-IMPROV-S04S-F02-S-FM01.wav,II had this friends recently barakel by this. Robert they just tore the place up and they tried to protect their home but not in the way..,S,1.4,3.4,3.2,3.4
MSP-IMPROV-S04S-F02-S-FM02.wav,"Well, when I walked in the floor was completely covered..I need their stuff everywhere..I can't do it, I'm sorry..",S,1.2,4.4,2.6,2.0
MSP-IMPROV-S04S-F02-S-MF01.wav,It can be hard? How did like what exactly happened do you wanna speak more about it?.,N,2.833333,4.666667,3.0,3.833333
MSP-IMPROV-S04S-F02-S-MF02.wav,It's hard to deal with..,N,2.5,3.9,2.5,3.4
MSP-IMPROV-S04S-F02-T-FM01.wav,Floor was completely covered..,N,2.37037,3.851852,2.454545,3.363636
MSP-IMPROV-S04S-F03-P-FM01.wav,You are grief counseling..,N,2.8,4.2,2.2,3.4
MSP-IMPROV-S04S-F03-P-MF01.wav,Who is the most know right there man I just?.,S,3.4,3.8,3.2,3.6
MSP-IMPROV-S04S-F03-P-MF02.wav,Thanks..,N,2.8,4.4,2.4,4.0
MSP-IMPROV-S04S-F03-P-MF03.wav,Alright Alan I know this is been a little bit dramatic for you so I want you to just whenever you feel comfortable go ahead and tell me about what you can't last night..,N,2.4,4.6,2.8,3.0
MSP-IMPROV-S04S-F03-P-MF04.wav,the house,N,2.666667,3.5,2.5,3.5
MSP-IMPROV-S04S-F03-P-MF05.wav,i say i say continued,N,2.666667,4.0,3.0,3.0
MSP-IMPROV-S04S-F03-P-MF06.wav,they lived but was tin,H,3.5,4.166667,2.833333,3.833333
MSP-IMPROV-S04S-F03-P-MF07.wav,Which would leave?.But I get there..That acceptable Goodnough Wanna fight..,H,4.0,3.0,3.2,3.8
MSP-IMPROV-S04S-F03-P-MF08.wav,You do such a good sad it makes me sad..,H,4.166667,2.666667,3.5,4.0
MSP-IMPROV-S04S-F03-P-MF09.wav,Set a good one..,H,4.666667,3.333333,3.833333,4.666667
MSP-IMPROV-S04S-F03-P-MF10.wav,Oh Yeah Alright Alright..My favourite character played today right..,H,4.166667,2.333333,3.5,4.0
MSP-IMPROV-S04S-F03-P-MF11.wav,What is completely covered with blood? Which is what I was thinking when I first alright?.,H,4.4,2.4,3.6,4.6
MSP-IMPROV-S04S-F03-P-MF12.wav,but in it,N,2.6,3.0,2.8,3.8
MSP-IMPROV-S04S-F03-S-FM01.wav,"OK, so last night, I was home by myself and I here just as loud crash room next door. And I know that Rachel is over, there and you know, I love her a lot, so it's schedule. I was, I went over to check and kind of through the door open things were just they were thrown everywhere..",S,1.571429,2.857143,3.142857,2.714286
MSP-IMPROV-S04S-F03-S-MF01.wav,"OK, Alan I know you're a little bit upset after last night but I would like for you to go ahead and try to tell me what you can remember last night just whenever you wake up..",N,2.571429,3.571429,3.0,3.285714
MSP-IMPROV-S04S-F03-S-MF02.wav,"Hi Alan, Um, I know last night was a bit dramatic for you so I would like for you to go ahead and try your best to tell me about it as much detail as you can just whenever..",N,3.166667,4.5,3.166667,2.666667
MSP-IMPROV-S04S-F03-T-FM01.wav,The floor is completely covered..,S,1.884615,3.384615,3.047619,2.904762
MSP-IMPROV-S04S-F04-P-MF01.wav,,H,4.0,3.0,3.4,3.8
MSP-IMPROV-S04S-F04-P-MF02.wav,i hear,H,3.666667,3.777778,3.5,4.444444
MSP-IMPROV-S04S-F04-P-MF03.wav,How is the weather like?.You will like listening to you say I love you..,H,4.666667,2.166667,4.0,4.166667
MSP-IMPROV-S04S-F04-S-FM01.wav,I mean?.I walked in..And everything seems normal..,S,1.333333,4.0,3.166667,3.833333
MSP-IMPROV-S04S-F04-S-FM02.wav,i really don't want to talk about that,S,1.8,3.2,3.0,3.4
MSP-IMPROV-S04S-F04-S-MF01.wav,So do you wanna tell me about what happen last night?.,S,2.6,4.4,3.0,4.4
MSP-IMPROV-S04S-F04-T-FM01.wav,"Well, it's completely covered..",S,1.870968,3.709677,2.935484,3.903226
MSP-IMPROV-S04S-F05-P-FM01.wav,How is that now?.,H,2.6,3.4,3.0,3.8
MSP-IMPROV-S04S-F05-P-FM02.wav,The floor was completely covered..In things and.,H,3.166667,3.333333,2.166667,1.333333
MSP-IMPROV-S04S-F05-P-FM03.wav,I know..Thursday..,H,4.2,2.8,2.6,1.4
MSP-IMPROV-S04S-F05-P-FM04.wav,lucretius constrained now about,H,4.666667,2.166667,3.666667,4.666667
MSP-IMPROV-S04S-F05-P-FM05.wav,Find..,H,3.4,3.2,3.2,3.6
MSP-IMPROV-S04S-F05-P-FM06.wav,The better..,H,4.0,2.8,3.6,3.6
MSP-IMPROV-S04S-F05-P-FM07.wav,Bing..,H,4.2,2.6,3.0,4.2
MSP-IMPROV-S04S-F05-P-FM08.wav,Do you need to redo it?.,N,3.4,3.8,3.0,4.6
MSP-IMPROV-S04S-F05-P-FM09.wav,of the literature,N,3.166667,3.666667,2.833333,4.666667
MSP-IMPROV-S04S-F05-S-FM01.wav,So I went over there after I heard the noise and..,S,2.0,2.8,3.8,2.8
